[18:24:20.702][INFO][CraftTweaker-Commands]: ae2:blocks/16k_crafting_storage
[18:24:20.760][INFO][CraftTweaker-Commands]: mtr:stronghold_mossy_special
[18:24:20.760][INFO][CraftTweaker-Commands]: nethersdelight:blocks/blackstone_blast_furnace
[18:24:20.760][INFO][CraftTweaker-Commands]: nethersdelight:blocks/blackstone_furnace
[18:24:20.760][INFO][CraftTweaker-Commands]: nethersdelight:blocks/blackstone_stove
[18:24:20.760][INFO][CraftTweaker-Commands]: nethersdelight:blocks/crimson_fungus_colony
[18:24:20.760][INFO][CraftTweaker-Commands]: nethersdelight:blocks/hoglin_trophy
[18:24:20.760][INFO][CraftTweaker-Commands]: nethersdelight:blocks/nether_brick_smoker
[18:24:20.760][INFO][CraftTweaker-Commands]: nethersdelight:blocks/potted_mimicarnation
[18:24:20.760][INFO][CraftTweaker-Commands]: nethersdelight:blocks/propelplant_berry_cane
[18:24:20.760][INFO][CraftTweaker-Commands]: nethersdelight:blocks/propelplant_berry_stem
[18:24:20.760][INFO][CraftTweaker-Commands]: nethersdelight:blocks/propelplant_cane
[18:24:20.760][INFO][CraftTweaker-Commands]: nethersdelight:blocks/propelplant_stem
[18:24:20.760][INFO][CraftTweaker-Commands]: nethersdelight:blocks/propelplant_torch
[18:24:20.760][INFO][CraftTweaker-Commands]: nethersdelight:blocks/propelplant_wall_torch
[18:24:20.760][INFO][CraftTweaker-Commands]: nethersdelight:blocks/rich_soul_soil
[18:24:20.760][INFO][CraftTweaker-Commands]: nethersdelight:blocks/soul_compost
[18:24:20.760][INFO][CraftTweaker-Commands]: nethersdelight:blocks/stuffed_hoglin
[18:24:20.760][INFO][CraftTweaker-Commands]: nethersdelight:blocks/warped_fungus_colony
[18:24:20.760][INFO][CraftTweaker-Commands]: nova_structures:archaelogy/conduit_ruin
[18:24:20.760][INFO][CraftTweaker-Commands]: nova_structures:archaelogy/crypt
[18:24:20.760][INFO][CraftTweaker-Commands]: nova_structures:archaelogy/desert_ruin_inside_temple
[18:24:20.760][INFO][CraftTweaker-Commands]: nova_structures:archaelogy/desert_ruin_ruins
[18:24:20.760][INFO][CraftTweaker-Commands]: nova_structures:chests/badland_miner_outpost
[18:24:20.760][INFO][CraftTweaker-Commands]: nova_structures:chests/badland_miner_outpost_forge
[18:24:20.761][INFO][CraftTweaker-Commands]: nova_structures:chests/badland_miner_outpost_towers
[18:24:20.761][INFO][CraftTweaker-Commands]: nova_structures:chests/conduit_ruin/conduit_ruin_big
[18:24:20.761][INFO][CraftTweaker-Commands]: nova_structures:chests/conduit_ruin/conduit_ruin_main
[18:24:20.761][INFO][CraftTweaker-Commands]: nova_structures:chests/conduit_ruin/conduit_ruin_small
[18:24:20.761][INFO][CraftTweaker-Commands]: nova_structures:chests/creeping_crypt/crypt_grave
[18:24:20.761][INFO][CraftTweaker-Commands]: nova_structures:chests/creeping_crypt/crypt_hallway
[18:24:20.761][INFO][CraftTweaker-Commands]: nova_structures:chests/desert_ruins/desert_ruin_grave
[18:24:20.761][INFO][CraftTweaker-Commands]: nova_structures:chests/desert_ruins/desert_ruin_house
[18:24:20.761][INFO][CraftTweaker-Commands]: nova_structures:chests/desert_ruins/desert_ruin_lesser_treasure
[18:24:20.761][INFO][CraftTweaker-Commands]: nova_structures:chests/desert_ruins/desert_ruin_main_temple
[18:24:20.761][INFO][CraftTweaker-Commands]: nova_structures:chests/dungeon_1
[18:24:20.761][INFO][CraftTweaker-Commands]: nova_structures:chests/dungeon_2
[18:24:20.761][INFO][CraftTweaker-Commands]: nova_structures:chests/dungeon_3
[18:24:20.761][INFO][CraftTweaker-Commands]: nova_structures:chests/dungeon_4
[18:24:20.761][INFO][CraftTweaker-Commands]: nova_structures:chests/dungeon_5
[18:24:20.761][INFO][CraftTweaker-Commands]: nova_structures:chests/dungeon_6
[18:24:20.761][INFO][CraftTweaker-Commands]: nova_structures:chests/dungeon_7
[18:24:20.761][INFO][CraftTweaker-Commands]: nova_structures:chests/firewatch_tower
[18:24:20.761][INFO][CraftTweaker-Commands]: nova_structures:chests/food_supply
[18:24:20.761][INFO][CraftTweaker-Commands]: nova_structures:chests/hamlet/hamlet
[18:24:20.761][INFO][CraftTweaker-Commands]: nova_structures:chests/hamlet/hamlet_tresure
[18:24:20.761][INFO][CraftTweaker-Commands]: nova_structures:chests/illager_camp
[18:24:20.761][INFO][CraftTweaker-Commands]: nova_structures:chests/illager_hideout_brewing
[18:24:20.761][INFO][CraftTweaker-Commands]: nova_structures:chests/illager_hideout_fishing
[18:24:20.761][INFO][CraftTweaker-Commands]: nova_structures:chests/illager_hideout_heart_loot
[18:24:20.761][INFO][CraftTweaker-Commands]: nova_structures:chests/illager_hideout_lesser_tresure
[18:24:20.761][INFO][CraftTweaker-Commands]: nova_structures:chests/illager_hideout_library
[18:24:20.761][INFO][CraftTweaker-Commands]: nova_structures:chests/illager_hideout_meat
[18:24:20.761][INFO][CraftTweaker-Commands]: nova_structures:chests/illager_hideout_random
[18:24:20.761][INFO][CraftTweaker-Commands]: nova_structures:chests/illager_hideout_raw_ores
[18:24:20.761][INFO][CraftTweaker-Commands]: nova_structures:chests/illager_hideout_trash
[18:24:20.761][INFO][CraftTweaker-Commands]: nova_structures:chests/illager_hideout_tresure
[18:24:20.761][INFO][CraftTweaker-Commands]: nova_structures:chests/illager_hideout_utility
[18:24:20.761][INFO][CraftTweaker-Commands]: nova_structures:chests/illager_hideout_vegitarian
[18:24:20.761][INFO][CraftTweaker-Commands]: nova_structures:chests/illager_hideout_weaponry
[18:24:20.761][INFO][CraftTweaker-Commands]: nova_structures:chests/jungle_ruins/jungle_ruins_main_temple
[18:24:20.761][INFO][CraftTweaker-Commands]: nova_structures:chests/mangrove_witchhud
[18:24:20.761][INFO][CraftTweaker-Commands]: nova_structures:chests/mining_supply
[18:24:20.761][INFO][CraftTweaker-Commands]: nova_structures:chests/nether_port/nether_port_chest
[18:24:20.761][INFO][CraftTweaker-Commands]: nova_structures:chests/nether_port/nether_port_supplies
[18:24:20.761][INFO][CraftTweaker-Commands]: nova_structures:chests/nether_skeleton_tower/skeleton_tower_camp
[18:24:20.761][INFO][CraftTweaker-Commands]: nova_structures:chests/nether_skeleton_tower/skeleton_tower_chest
[18:24:20.761][INFO][CraftTweaker-Commands]: nova_structures:chests/nether_skeleton_tower/skeleton_tower_supply
[18:24:20.761][INFO][CraftTweaker-Commands]: nova_structures:chests/piglin_outstation/outstation_generic
[18:24:20.761][INFO][CraftTweaker-Commands]: nova_structures:chests/piglin_outstation/outstation_tower
[18:24:20.761][INFO][CraftTweaker-Commands]: nova_structures:chests/piglin_outstation/outstation_treasure
[18:24:20.761][INFO][CraftTweaker-Commands]: nova_structures:chests/pillager_outpost_kitchen
[18:24:20.761][INFO][CraftTweaker-Commands]: nova_structures:chests/pillager_outpost_treasure
[18:24:20.761][INFO][CraftTweaker-Commands]: nova_structures:chests/ruin_loot_master
[18:24:20.761][INFO][CraftTweaker-Commands]: nova_structures:chests/stray_fort_archer
[18:24:20.761][INFO][CraftTweaker-Commands]: nova_structures:chests/stray_fort_loot_generic
[18:24:20.761][INFO][CraftTweaker-Commands]: nova_structures:chests/stray_fort_tresure
[18:24:20.761][INFO][CraftTweaker-Commands]: nova_structures:chests/tavern_quest
[18:24:20.761][INFO][CraftTweaker-Commands]: nova_structures:chests/tavern_quest/ancient_city
[18:24:20.761][INFO][CraftTweaker-Commands]: nova_structures:chests/tavern_quest/badlands_miner_outpost
[18:24:20.761][INFO][CraftTweaker-Commands]: nova_structures:chests/tavern_quest/conduit_ruin
[18:24:20.761][INFO][CraftTweaker-Commands]: nova_structures:chests/tavern_quest/creeping_crypt
[18:24:20.761][INFO][CraftTweaker-Commands]: nova_structures:chests/tavern_quest/desert_ruin
[18:24:20.761][INFO][CraftTweaker-Commands]: nova_structures:chests/tavern_quest/illager_hideout
[18:24:20.761][INFO][CraftTweaker-Commands]: nova_structures:chests/tavern_quest/illager_manor
[18:24:20.761][INFO][CraftTweaker-Commands]: nova_structures:chests/tavern_quest/jungle_ruin
[18:24:20.761][INFO][CraftTweaker-Commands]: nova_structures:chests/tavern_quest/ruin_town
[18:24:20.761][INFO][CraftTweaker-Commands]: nova_structures:chests/tavern_quest/stray_fort
[18:24:20.761][INFO][CraftTweaker-Commands]: nova_structures:chests/tavern_quest/undead_crypt
[18:24:20.761][INFO][CraftTweaker-Commands]: nova_structures:chests/tavern_quest/witch_villa
[18:24:20.761][INFO][CraftTweaker-Commands]: nova_structures:chests/undead_crypts_grave
[18:24:20.761][INFO][CraftTweaker-Commands]: nova_structures:chests/water_supply
[18:24:20.761][INFO][CraftTweaker-Commands]: nova_structures:chests/witch_villa/bedroom
[18:24:20.761][INFO][CraftTweaker-Commands]: nova_structures:chests/witch_villa/dirty_clothes
[18:24:20.761][INFO][CraftTweaker-Commands]: nova_structures:chests/witch_villa/gardening
[18:24:20.761][INFO][CraftTweaker-Commands]: nova_structures:chests/witch_villa/general_storage
[18:24:20.761][INFO][CraftTweaker-Commands]: nova_structures:chests/witch_villa/kitchen
[18:24:20.761][INFO][CraftTweaker-Commands]: nova_structures:chests/witch_villa/lab
[18:24:20.761][INFO][CraftTweaker-Commands]: nova_structures:chests/witch_villa/library
[18:24:20.761][INFO][CraftTweaker-Commands]: nova_structures:chests/witch_villa/music_room
[18:24:20.761][INFO][CraftTweaker-Commands]: nova_structures:chests/witch_villa/potion_brewing
[18:24:20.761][INFO][CraftTweaker-Commands]: nova_structures:chests/witch_villa/pumpkin_room
[18:24:20.761][INFO][CraftTweaker-Commands]: nova_structures:chests/witch_villa/slime_room
[18:24:20.761][INFO][CraftTweaker-Commands]: overhauledstructures:chests/ovdb_loot_tables/ovdb_chest_1
[18:24:20.761][INFO][CraftTweaker-Commands]: overhauledstructures:chests/ovdb_loot_tables/ovdb_chest_2
[18:24:20.761][INFO][CraftTweaker-Commands]: overhauledstructures:chests/ovdb_loot_tables/ovdb_chest_3
[18:24:20.761][INFO][CraftTweaker-Commands]: overhauledstructures:chests/ovdb_loot_tables/ovdb_chest_m
[18:24:20.761][INFO][CraftTweaker-Commands]: overhauledstructures:chests/ovdp_loot_tables/ovdp_chest_1
[18:24:20.761][INFO][CraftTweaker-Commands]: overhauledstructures:chests/ovdp_loot_tables/ovdp_chest_2
[18:24:20.761][INFO][CraftTweaker-Commands]: overhauledstructures:chests/ovdp_loot_tables/ovdp_chest_3
[18:24:20.761][INFO][CraftTweaker-Commands]: overhauledstructures:chests/ovdp_loot_tables/ovdp_chest_m
[18:24:20.761][INFO][CraftTweaker-Commands]: overhauledstructures:chests/ovds_loot_tables/ovds_chest_1
[18:24:20.761][INFO][CraftTweaker-Commands]: overhauledstructures:chests/ovds_loot_tables/ovds_chest_2
[18:24:20.761][INFO][CraftTweaker-Commands]: overhauledstructures:chests/ovds_loot_tables/ovds_chest_3
[18:24:20.761][INFO][CraftTweaker-Commands]: overhauledstructures:chests/ovds_loot_tables/ovds_chest_m
[18:24:20.761][INFO][CraftTweaker-Commands]: piglinproliferation:blocks/blackstone_fire_ring
[18:24:20.761][INFO][CraftTweaker-Commands]: piglinproliferation:blocks/blackstone_soul_fire_ring
[18:24:20.761][INFO][CraftTweaker-Commands]: piglinproliferation:blocks/deepslate_fire_ring
[18:24:20.761][INFO][CraftTweaker-Commands]: piglinproliferation:blocks/deepslate_soul_fire_ring
[18:24:20.761][INFO][CraftTweaker-Commands]: piglinproliferation:blocks/end_stone_fire_ring
[18:24:20.761][INFO][CraftTweaker-Commands]: piglinproliferation:blocks/end_stone_soul_fire_ring
[18:24:20.761][INFO][CraftTweaker-Commands]: piglinproliferation:blocks/netherrack_fire_ring
[18:24:20.761][INFO][CraftTweaker-Commands]: piglinproliferation:blocks/netherrack_soul_fire_ring
[18:24:20.761][INFO][CraftTweaker-Commands]: piglinproliferation:blocks/piglin_alchemist_head
[18:24:20.761][INFO][CraftTweaker-Commands]: piglinproliferation:blocks/piglin_alchemist_wall_head
[18:24:20.761][INFO][CraftTweaker-Commands]: piglinproliferation:blocks/piglin_brute_head
[18:24:20.761][INFO][CraftTweaker-Commands]: piglinproliferation:blocks/piglin_brute_wall_head
[18:24:20.761][INFO][CraftTweaker-Commands]: piglinproliferation:blocks/piglin_traveler_head
[18:24:20.761][INFO][CraftTweaker-Commands]: piglinproliferation:blocks/piglin_traveler_wall_head
[18:24:20.761][INFO][CraftTweaker-Commands]: piglinproliferation:blocks/stone_fire_ring
[18:24:20.761][INFO][CraftTweaker-Commands]: piglinproliferation:blocks/stone_soul_fire_ring
[18:24:20.761][INFO][CraftTweaker-Commands]: piglinproliferation:blocks/zombified_piglin_head
[18:24:20.761][INFO][CraftTweaker-Commands]: piglinproliferation:blocks/zombified_piglin_wall_head
[18:24:20.761][INFO][CraftTweaker-Commands]: piglinproliferation:entities/piglin_alchemist
[18:24:20.761][INFO][CraftTweaker-Commands]: piglinproliferation:entities/piglin_traveler
[18:24:20.761][INFO][CraftTweaker-Commands]: piglinproliferation:gameplay/alchemist_bartering
[18:24:20.761][INFO][CraftTweaker-Commands]: piglinproliferation:gameplay/compat/alchemist_bartering_cheap
[18:24:20.761][INFO][CraftTweaker-Commands]: piglinproliferation:gameplay/compat/alchemist_bartering_expensive
[18:24:20.761][INFO][CraftTweaker-Commands]: piglinproliferation:gameplay/compat/traveler_bartering_cheap
[18:24:20.761][INFO][CraftTweaker-Commands]: piglinproliferation:gameplay/compat/traveler_bartering_expensive
[18:24:20.761][INFO][CraftTweaker-Commands]: piglinproliferation:gameplay/traveler_bartering
[18:24:20.761][INFO][CraftTweaker-Commands]: quark:blocks/acacia_bookshelf
[18:24:20.761][INFO][CraftTweaker-Commands]: quark:blocks/acacia_chest
[18:24:20.761][INFO][CraftTweaker-Commands]: quark:blocks/acacia_hedge
[18:24:20.761][INFO][CraftTweaker-Commands]: quark:blocks/acacia_ladder
[18:24:20.761][INFO][CraftTweaker-Commands]: quark:blocks/acacia_leaf_carpet
[18:24:20.761][INFO][CraftTweaker-Commands]: quark:blocks/acacia_post
[18:24:20.761][INFO][CraftTweaker-Commands]: quark:blocks/acacia_trapped_chest
[18:24:20.761][INFO][CraftTweaker-Commands]: quark:blocks/acacia_vertical_slab
[18:24:20.761][INFO][CraftTweaker-Commands]: quark:blocks/ancient_bookshelf
[18:24:20.761][INFO][CraftTweaker-Commands]: quark:blocks/ancient_button
[18:24:20.761][INFO][CraftTweaker-Commands]: quark:blocks/ancient_chest
[18:24:20.761][INFO][CraftTweaker-Commands]: quark:blocks/ancient_door
[18:24:20.761][INFO][CraftTweaker-Commands]: quark:blocks/ancient_fence
[18:24:20.761][INFO][CraftTweaker-Commands]: quark:blocks/ancient_fence_gate
[18:24:20.761][INFO][CraftTweaker-Commands]: quark:blocks/ancient_hanging_sign
[18:24:20.761][INFO][CraftTweaker-Commands]: quark:blocks/ancient_hedge
[18:24:20.761][INFO][CraftTweaker-Commands]: quark:blocks/ancient_ladder
[18:24:20.761][INFO][CraftTweaker-Commands]: quark:blocks/ancient_leaf_carpet
[18:24:20.761][INFO][CraftTweaker-Commands]: quark:blocks/ancient_leaves
[18:24:20.761][INFO][CraftTweaker-Commands]: quark:blocks/ancient_log
[18:24:20.761][INFO][CraftTweaker-Commands]: quark:blocks/ancient_planks
[18:24:20.761][INFO][CraftTweaker-Commands]: quark:blocks/ancient_planks_slab
[18:24:20.761][INFO][CraftTweaker-Commands]: quark:blocks/ancient_planks_stairs
[18:24:20.761][INFO][CraftTweaker-Commands]: quark:blocks/ancient_planks_vertical_slab
[18:24:20.761][INFO][CraftTweaker-Commands]: quark:blocks/ancient_post
[18:24:20.761][INFO][CraftTweaker-Commands]: quark:blocks/ancient_pressure_plate
[18:24:20.761][INFO][CraftTweaker-Commands]: quark:blocks/ancient_sapling
[18:24:20.761][INFO][CraftTweaker-Commands]: quark:blocks/ancient_sign
[18:24:20.761][INFO][CraftTweaker-Commands]: quark:blocks/ancient_trapdoor
[18:24:20.761][INFO][CraftTweaker-Commands]: quark:blocks/ancient_trapped_chest
[18:24:20.761][INFO][CraftTweaker-Commands]: quark:blocks/ancient_wall_hanging_sign
[18:24:20.761][INFO][CraftTweaker-Commands]: quark:blocks/ancient_wall_sign
[18:24:20.761][INFO][CraftTweaker-Commands]: quark:blocks/ancient_wood
[18:24:20.761][INFO][CraftTweaker-Commands]: quark:blocks/andesite_bricks
[18:24:20.761][INFO][CraftTweaker-Commands]: quark:blocks/andesite_bricks_slab
[18:24:20.761][INFO][CraftTweaker-Commands]: quark:blocks/andesite_bricks_stairs
[18:24:20.761][INFO][CraftTweaker-Commands]: quark:blocks/andesite_bricks_vertical_slab
[18:24:20.761][INFO][CraftTweaker-Commands]: quark:blocks/andesite_bricks_wall
[18:24:20.761][INFO][CraftTweaker-Commands]: quark:blocks/andesite_pillar
[18:24:20.761][INFO][CraftTweaker-Commands]: quark:blocks/andesite_vertical_slab
[18:24:20.761][INFO][CraftTweaker-Commands]: quark:blocks/apple_crate
[18:24:20.761][INFO][CraftTweaker-Commands]: quark:blocks/azalea_bookshelf
[18:24:20.761][INFO][CraftTweaker-Commands]: quark:blocks/azalea_button
[18:24:20.761][INFO][CraftTweaker-Commands]: quark:blocks/azalea_chest
[18:24:20.761][INFO][CraftTweaker-Commands]: quark:blocks/azalea_door
[18:24:20.761][INFO][CraftTweaker-Commands]: quark:blocks/azalea_fence
[18:24:20.761][INFO][CraftTweaker-Commands]: quark:blocks/azalea_fence_gate
[18:24:20.761][INFO][CraftTweaker-Commands]: quark:blocks/azalea_hanging_sign
[18:24:20.761][INFO][CraftTweaker-Commands]: quark:blocks/azalea_hedge
[18:24:20.761][INFO][CraftTweaker-Commands]: quark:blocks/azalea_ladder
[18:24:20.761][INFO][CraftTweaker-Commands]: quark:blocks/azalea_leaf_carpet
[18:24:20.761][INFO][CraftTweaker-Commands]: quark:blocks/azalea_log
[18:24:20.761][INFO][CraftTweaker-Commands]: quark:blocks/azalea_planks
[18:24:20.761][INFO][CraftTweaker-Commands]: quark:blocks/azalea_planks_slab
[18:24:20.761][INFO][CraftTweaker-Commands]: quark:blocks/azalea_planks_stairs
[18:24:20.761][INFO][CraftTweaker-Commands]: quark:blocks/azalea_planks_vertical_slab
[18:24:20.761][INFO][CraftTweaker-Commands]: quark:blocks/azalea_post
[18:24:20.761][INFO][CraftTweaker-Commands]: quark:blocks/azalea_pressure_plate
[18:24:20.761][INFO][CraftTweaker-Commands]: quark:blocks/azalea_sign
[18:24:20.761][INFO][CraftTweaker-Commands]: quark:blocks/azalea_trapdoor
[18:24:20.761][INFO][CraftTweaker-Commands]: quark:blocks/azalea_trapped_chest
[18:24:20.761][INFO][CraftTweaker-Commands]: quark:blocks/azalea_wall_hanging_sign
[18:24:20.761][INFO][CraftTweaker-Commands]: quark:blocks/azalea_wall_sign
[18:24:20.761][INFO][CraftTweaker-Commands]: quark:blocks/azalea_wood
[18:24:20.761][INFO][CraftTweaker-Commands]: quark:blocks/bamboo_bookshelf
[18:24:20.761][INFO][CraftTweaker-Commands]: quark:blocks/bamboo_chest
[18:24:20.761][INFO][CraftTweaker-Commands]: quark:blocks/bamboo_ladder
[18:24:20.761][INFO][CraftTweaker-Commands]: quark:blocks/bamboo_mat
[18:24:20.761][INFO][CraftTweaker-Commands]: quark:blocks/bamboo_mat_carpet
[18:24:20.761][INFO][CraftTweaker-Commands]: quark:blocks/bamboo_mosaic_vertical_slab
[18:24:20.761][INFO][CraftTweaker-Commands]: quark:blocks/bamboo_post
[18:24:20.761][INFO][CraftTweaker-Commands]: quark:blocks/bamboo_trapped_chest
[18:24:20.761][INFO][CraftTweaker-Commands]: quark:blocks/bamboo_vertical_slab
[18:24:20.761][INFO][CraftTweaker-Commands]: quark:blocks/beetroot_crate
[18:24:20.761][INFO][CraftTweaker-Commands]: quark:blocks/berry_sack
[18:24:20.761][INFO][CraftTweaker-Commands]: quark:blocks/birch_bookshelf
[18:24:20.761][INFO][CraftTweaker-Commands]: quark:blocks/birch_chest
[18:24:20.761][INFO][CraftTweaker-Commands]: quark:blocks/birch_hedge
[18:24:20.761][INFO][CraftTweaker-Commands]: quark:blocks/birch_ladder
[18:24:20.761][INFO][CraftTweaker-Commands]: quark:blocks/birch_leaf_carpet
[18:24:20.761][INFO][CraftTweaker-Commands]: quark:blocks/birch_post
[18:24:20.761][INFO][CraftTweaker-Commands]: quark:blocks/birch_trapped_chest
[18:24:20.761][INFO][CraftTweaker-Commands]: quark:blocks/birch_vertical_slab
[18:24:20.761][INFO][CraftTweaker-Commands]: quark:blocks/black_corundum
[18:24:20.761][INFO][CraftTweaker-Commands]: quark:blocks/black_corundum_cluster
[18:24:20.761][INFO][CraftTweaker-Commands]: quark:blocks/black_corundum_pane
[18:24:20.761][INFO][CraftTweaker-Commands]: quark:blocks/black_crystal_lamp
[18:24:20.761][INFO][CraftTweaker-Commands]: quark:blocks/black_framed_glass
[18:24:20.761][INFO][CraftTweaker-Commands]: quark:blocks/black_framed_glass_pane
[18:24:20.761][INFO][CraftTweaker-Commands]: quark:blocks/black_shingles
[18:24:20.761][INFO][CraftTweaker-Commands]: quark:blocks/black_shingles_slab
[18:24:20.761][INFO][CraftTweaker-Commands]: quark:blocks/black_shingles_stairs
[18:24:20.761][INFO][CraftTweaker-Commands]: quark:blocks/black_shingles_vertical_slab
[18:24:20.761][INFO][CraftTweaker-Commands]: quark:blocks/black_stool
[18:24:20.761][INFO][CraftTweaker-Commands]: quark:blocks/blackstone_bricks
[18:24:20.761][INFO][CraftTweaker-Commands]: quark:blocks/blackstone_bricks_slab
[18:24:20.761][INFO][CraftTweaker-Commands]: quark:blocks/blackstone_bricks_stairs
[18:24:20.761][INFO][CraftTweaker-Commands]: quark:blocks/blackstone_bricks_vertical_slab
[18:24:20.761][INFO][CraftTweaker-Commands]: quark:blocks/blackstone_bricks_wall
[18:24:20.761][INFO][CraftTweaker-Commands]: quark:blocks/blackstone_furnace
[18:24:20.761][INFO][CraftTweaker-Commands]: quark:blocks/blackstone_vertical_slab
[18:24:20.761][INFO][CraftTweaker-Commands]: quark:blocks/blaze_lantern
[18:24:20.761][INFO][CraftTweaker-Commands]: quark:blocks/blossom_bookshelf
[18:24:20.761][INFO][CraftTweaker-Commands]: quark:blocks/blossom_button
[18:24:20.761][INFO][CraftTweaker-Commands]: quark:blocks/blossom_chest
[18:24:20.761][INFO][CraftTweaker-Commands]: quark:blocks/blossom_door
[18:24:20.761][INFO][CraftTweaker-Commands]: quark:blocks/blossom_fence
[18:24:20.761][INFO][CraftTweaker-Commands]: quark:blocks/blossom_fence_gate
[18:24:20.761][INFO][CraftTweaker-Commands]: quark:blocks/blossom_hanging_sign
[18:24:20.761][INFO][CraftTweaker-Commands]: quark:blocks/blossom_ladder
[18:24:20.761][INFO][CraftTweaker-Commands]: quark:blocks/blossom_log
[18:24:20.761][INFO][CraftTweaker-Commands]: quark:blocks/blossom_planks
[18:24:20.761][INFO][CraftTweaker-Commands]: quark:blocks/blossom_planks_slab
[18:24:20.761][INFO][CraftTweaker-Commands]: quark:blocks/blossom_planks_stairs
[18:24:20.761][INFO][CraftTweaker-Commands]: quark:blocks/blossom_planks_vertical_slab
[18:24:20.761][INFO][CraftTweaker-Commands]: quark:blocks/blossom_post
[18:24:20.761][INFO][CraftTweaker-Commands]: quark:blocks/blossom_pressure_plate
[18:24:20.761][INFO][CraftTweaker-Commands]: quark:blocks/blossom_sign
[18:24:20.762][INFO][CraftTweaker-Commands]: quark:blocks/blossom_trapdoor
[18:24:20.762][INFO][CraftTweaker-Commands]: quark:blocks/blossom_trapped_chest
[18:24:20.762][INFO][CraftTweaker-Commands]: quark:blocks/blossom_wall_hanging_sign
[18:24:20.762][INFO][CraftTweaker-Commands]: quark:blocks/blossom_wall_sign
[18:24:20.762][INFO][CraftTweaker-Commands]: quark:blocks/blossom_wood
[18:24:20.762][INFO][CraftTweaker-Commands]: quark:blocks/blue_blossom_hedge
[18:24:20.762][INFO][CraftTweaker-Commands]: quark:blocks/blue_blossom_leaf_carpet
[18:24:20.762][INFO][CraftTweaker-Commands]: quark:blocks/blue_blossom_leaves
[18:24:20.762][INFO][CraftTweaker-Commands]: quark:blocks/blue_blossom_sapling
[18:24:20.762][INFO][CraftTweaker-Commands]: quark:blocks/blue_corundum
[18:24:20.762][INFO][CraftTweaker-Commands]: quark:blocks/blue_corundum_cluster
[18:24:20.762][INFO][CraftTweaker-Commands]: quark:blocks/blue_corundum_pane
[18:24:20.762][INFO][CraftTweaker-Commands]: quark:blocks/blue_crystal_lamp
[18:24:20.762][INFO][CraftTweaker-Commands]: quark:blocks/blue_framed_glass
[18:24:20.762][INFO][CraftTweaker-Commands]: quark:blocks/blue_framed_glass_pane
[18:24:20.762][INFO][CraftTweaker-Commands]: quark:blocks/blue_nether_bricks
[18:24:20.762][INFO][CraftTweaker-Commands]: quark:blocks/blue_nether_bricks_slab
[18:24:20.762][INFO][CraftTweaker-Commands]: quark:blocks/blue_nether_bricks_stairs
[18:24:20.762][INFO][CraftTweaker-Commands]: quark:blocks/blue_nether_bricks_vertical_slab
[18:24:20.762][INFO][CraftTweaker-Commands]: quark:blocks/blue_nether_bricks_wall
[18:24:20.762][INFO][CraftTweaker-Commands]: quark:blocks/blue_shingles
[18:24:20.762][INFO][CraftTweaker-Commands]: quark:blocks/blue_shingles_slab
[18:24:20.762][INFO][CraftTweaker-Commands]: quark:blocks/blue_shingles_stairs
[18:24:20.762][INFO][CraftTweaker-Commands]: quark:blocks/blue_shingles_vertical_slab
[18:24:20.762][INFO][CraftTweaker-Commands]: quark:blocks/blue_stool
[18:24:20.762][INFO][CraftTweaker-Commands]: quark:blocks/bonded_leather
[18:24:20.762][INFO][CraftTweaker-Commands]: quark:blocks/bonded_rabbit_hide
[18:24:20.762][INFO][CraftTweaker-Commands]: quark:blocks/bonded_ravager_hide
[18:24:20.762][INFO][CraftTweaker-Commands]: quark:blocks/brick_vertical_slab
[18:24:20.762][INFO][CraftTweaker-Commands]: quark:blocks/brown_framed_glass
[18:24:20.762][INFO][CraftTweaker-Commands]: quark:blocks/brown_framed_glass_pane
[18:24:20.762][INFO][CraftTweaker-Commands]: quark:blocks/brown_shingles
[18:24:20.762][INFO][CraftTweaker-Commands]: quark:blocks/brown_shingles_slab
[18:24:20.762][INFO][CraftTweaker-Commands]: quark:blocks/brown_shingles_stairs
[18:24:20.762][INFO][CraftTweaker-Commands]: quark:blocks/brown_shingles_vertical_slab
[18:24:20.762][INFO][CraftTweaker-Commands]: quark:blocks/brown_stool
[18:24:20.762][INFO][CraftTweaker-Commands]: quark:blocks/cactus_block
[18:24:20.762][INFO][CraftTweaker-Commands]: quark:blocks/calcite_bricks
[18:24:20.762][INFO][CraftTweaker-Commands]: quark:blocks/calcite_bricks_slab
[18:24:20.762][INFO][CraftTweaker-Commands]: quark:blocks/calcite_bricks_stairs
[18:24:20.762][INFO][CraftTweaker-Commands]: quark:blocks/calcite_bricks_vertical_slab
[18:24:20.762][INFO][CraftTweaker-Commands]: quark:blocks/calcite_bricks_wall
[18:24:20.762][INFO][CraftTweaker-Commands]: quark:blocks/calcite_pillar
[18:24:20.762][INFO][CraftTweaker-Commands]: quark:blocks/calcite_slab
[18:24:20.762][INFO][CraftTweaker-Commands]: quark:blocks/calcite_stairs
[18:24:20.762][INFO][CraftTweaker-Commands]: quark:blocks/calcite_vertical_slab
[18:24:20.762][INFO][CraftTweaker-Commands]: quark:blocks/calcite_wall
[18:24:20.762][INFO][CraftTweaker-Commands]: quark:blocks/carrot_crate
[18:24:20.762][INFO][CraftTweaker-Commands]: quark:blocks/carved_mud_bricks
[18:24:20.762][INFO][CraftTweaker-Commands]: quark:blocks/charcoal_block
